0,1,2,3,4
20425,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ОХВАЧЕННЫХ УСЛУГАМИ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ В ГОРОДЕ ТРЕХГОРНОМ В ОБЩЕМ ЧИСЛЕ НУЖДАЮЩИХСЯ В ТАКОМ ОБРАЗОВАНИИ,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'охватывать_VERB', 'услуга_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'город_NOUN', 'трехгорный_NOUN', 'общий_ADJ', 'число_NOUN', 'нужда_NOUN', 'образование_NOUN']",24,"['население', 'предприятие', 'число', 'образование', 'учреждение', 'трехгорный', 'промышленный', 'территория', 'город', 'потребность']"
22899,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ОХВАЧЕННЫХ УСЛУГАМИ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ В ГОРОДЕ ТРЕХГОРНОМ В ОБЩЕМ ЧИСЛЕ НУЖДАЮЩИХСЯ В ТАКОМ ОБРАЗОВАНИИ,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'охватывать_VERB', 'услуга_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'город_NOUN', 'трехгорный_NOUN', 'общий_ADJ', 'число_NOUN', 'нужда_NOUN', 'образование_NOUN']",24,"['население', 'предприятие', 'число', 'образование', 'учреждение', 'трехгорный', 'промышленный', 'территория', 'город', 'потребность']"
31033,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ОТ ГОДА ДО ЛЕТ ОХВАЧЕННЫХ УСЛУГАМИ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ В ГОРОДЕ ТРЕХГОРНОМ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ НУЖДАЮЩИХСЯ В ТАКОМ ОБРАЗОВАНИИ,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'год_NOUN', 'охватывать_VERB', 'услуга_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'город_NOUN', 'трехгорный_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'нужда_NOUN', 'образование_NOUN']",24,"['население', 'предприятие', 'число', 'образование', 'учреждение', 'трехгорный', 'промышленный', 'территория', 'город', 'потребность']"
6690,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ПОЛУЧАЮЩИХ ДОШКОЛЬНУЮ ОБРАЗОВАТЕЛЬНУЮ УСЛУГУ ОТ ЧИСЛА ОБРАТИВШИХСЯ,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'услуга_NOUN', 'число_NOUN', 'обращаться_VERB']",25,"['число', 'предоставление', 'получение', 'несовершеннолетний', 'выплата', 'трудоустройство', 'обращение', 'обучающийся', 'предоставлять', 'усыновитель']"
17056,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ПОЛУЧАЮЩИХ ДОШКОЛЬНОЕ ОБРАЗОВАНИЕ ОТ ЧИСЛА ОБРАТИВШИХСЯ,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'число_NOUN', 'обращаться_VERB']",25,"['число', 'предоставление', 'получение', 'несовершеннолетний', 'выплата', 'трудоустройство', 'обращение', 'обучающийся', 'предоставлять', 'усыновитель']"
21125,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ПОЛУЧАЮЩИХ ДОШКОЛЬНУЮ ОБРАЗОВАТЕЛЬНУЮ УСЛУГУ ОТ ЧИСЛА ОБРАТИВШИХСЯ,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'услуга_NOUN', 'число_NOUN', 'обращаться_VERB']",25,"['число', 'предоставление', 'получение', 'несовершеннолетний', 'выплата', 'трудоустройство', 'обращение', 'обучающийся', 'предоставлять', 'усыновитель']"
27642,ДОЛЯ РОДИТЕЛЕЙ ЗАКОННЫХ ПРЕДСТАВИТЕЛЕЙ ПОЛУЧАЮЩИХ КОМПЕНСАЦИЮ ЗА СОДЕРЖАНИЕ РЕБЕНКА ПРИСМОТР И УХОД ЗА РЕБЕНКОМ В ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ РЕАЛИЗУЮЩИХ ОБРАЗОВАТЕЛЬНУЮ ПРОГРАММУ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ОТ ЧИСЛА ОБРАТИВШИХСЯ ЗА КОМПЕНСАЦИЕЙ,"['доля_NOUN', 'родитель_NOUN', 'закон_NOUN', 'представитель_NOUN', 'получение_NOUN', 'компенсация_NOUN', 'содержание_NOUN', 'ребенок_NOUN', 'присмотр_NOUN', 'уход_NOUN', 'ребенок_NOUN', 'образование_NOUN', 'организация_NOUN', 'реализовать_VERB', 'образование_NOUN', 'программа_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'число_NOUN', 'обращаться_VERB', 'компенсация_NOUN']",25,"['число', 'предоставление', 'получение', 'несовершеннолетний', 'выплата', 'трудоустройство', 'обращение', 'обучающийся', 'предоставлять', 'усыновитель']"
28491,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ПОЛУЧАЮЩИХ ДОШКОЛЬНОЕ ОБРАЗОВАНИЕ ОТ ЧИСЛА ОБРАТИВШИХСЯ,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'число_NOUN', 'обращаться_VERB']",25,"['число', 'предоставление', 'получение', 'несовершеннолетний', 'выплата', 'трудоустройство', 'обращение', 'обучающийся', 'предоставлять', 'усыновитель']"
542,КОЛИЧЕСТВО ДЕТЕЙ СТОЯЩИХ НА ОЧЕРЕДИ В ДОШКОЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ УЧРЕЖДЕНИЯ,"['количество_NOUN', 'ребенок_NOUN', 'стоять_VERB', 'очередь_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN']",26,"['очередь', 'стоять', 'стоящий', 'ступень', 'учреждение', 'расставляться', 'шеренга', 'самообслуживание', 'этаж', 'предударный::слог']"
19792,ОБЕСПЕЧЕННОСТЬ ДЕТЕЙ С ДО ЛЕТ МЕСТАМИ В ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЯХ ОТ СТОЯЩИХ НА ОЧЕРЕДИ,"['обеспеченность_NOUN', 'ребенок_NOUN', 'год_NOUN', 'место_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN', 'стоять_VERB', 'очередь_NOUN']",26,"['очередь', 'стоять', 'стоящий', 'ступень', 'учреждение', 'расставляться', 'шеренга', 'самообслуживание', 'этаж', 'предударный::слог']"
21871,КОЛИЧЕСТВО ДЕТЕЙ СТОЯЩИХ НА ОЧЕРЕДИ В ДОШКОЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ УЧРЕЖДЕНИЯ,"['количество_NOUN', 'ребенок_NOUN', 'стоять_VERB', 'очередь_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN']",26,"['очередь', 'стоять', 'стоящий', 'ступень', 'учреждение', 'расставляться', 'шеренга', 'самообслуживание', 'этаж', 'предударный::слог']"
29171,КОЛИЧЕСТВО ДЕТЕЙ СТОЯЩИХ НА ОЧЕРЕДИ В ДОШКОЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ УЧРЕЖДЕНИЯ,"['количество_NOUN', 'ребенок_NOUN', 'стоять_VERB', 'очередь_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN']",26,"['очередь', 'стоять', 'стоящий', 'ступень', 'учреждение', 'расставляться', 'шеренга', 'самообслуживание', 'этаж', 'предударный::слог']"
29315,ДОЛЯ ДЕТЕЙ ОТ ДО ЛЕТ СТОЯЩИХ В ОЧЕРЕДИ В ДОШКОЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ УЧРЕЖДЕНИЯ,"['доля_NOUN', 'ребенок_NOUN', 'год_NOUN', 'стоять_VERB', 'очередь_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN']",26,"['очередь', 'стоять', 'стоящий', 'ступень', 'учреждение', 'расставляться', 'шеренга', 'самообслуживание', 'этаж', 'предударный::слог']"
1185,ДОЛЯ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ В КОТОРЫХ СОЗДАНА УНИВЕРСАЛЬНАЯ СРЕДА ДЛЯ ИНКЛЮЗИВНОГО ОБРАЗОВАНИЯ ДЕТЕЙ ИНВАЛИДОВ В ОБЩЕМ КОЛИЧЕСТВЕ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'который_DET', 'создавать_VERB', 'универсальный_ADJ', 'среда_NOUN', 'инклюзивный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'инвалид_NOUN', 'общий_ADJ', 'количество_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN']",27,"['социальный', 'инклюзивный', 'организация', 'специализированный', 'универсальный', 'индивидуальный', 'система', 'развитие', 'образовательный', 'структура']"
6965,ДОЛЯ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ В КОТОРЫХ СОЗДАНА УНИВЕРСАЛЬНАЯ СРЕДА ДЛЯ ИНКЛЮЗИВНОГО ОБРАЗОВАНИЯ ДЕТЕЙ ИНВАЛИДОВ В ОБЩЕМ КОЛИЧЕСТВЕ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'который_DET', 'создавать_VERB', 'универсальный_ADJ', 'среда_NOUN', 'инклюзивный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'инвалид_NOUN', 'общий_ADJ', 'количество_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN']",27,"['социальный', 'инклюзивный', 'организация', 'специализированный', 'универсальный', 'индивидуальный', 'система', 'развитие', 'образовательный', 'структура']"
8475,ДОЛЯ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ В КОТОРЫХ СОЗДАНА УНИВЕРСАЛЬНАЯ СРЕДА ДЛЯ ИНКЛЮЗИВНОГО ОБРАЗОВАНИЯ ДЕТЕЙ ИНВАЛИДОВ ДЕТЕЙ С ОГРАНИЧЕННЫМИ ВОЗМОЖНОСТЯМИ ЗДОРОВЬЯ В ОБЩЕМ КОЛИЧЕСТВЕ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'который_DET', 'создавать_VERB', 'универсальный_ADJ', 'среда_NOUN', 'инклюзивный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'инвалид_NOUN', 'ребенок_NOUN', 'ограниченный_ADJ', 'возможность_NOUN', 'здоровье_NOUN', 'общий_ADJ', 'количество_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN']",27,"['социальный', 'инклюзивный', 'организация', 'специализированный', 'универсальный', 'индивидуальный', 'система', 'развитие', 'образовательный', 'структура']"
9373,ДОЛЯ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ В КОТОРЫХ СОЗДАНА УНИВЕРСАЛЬНАЯ СРЕДА ДЛЯ ИНКЛЮЗИВНОГО ОБРАЗОВАНИЯ ДЕТЕЙ ИНВАЛИДОВ В ОБЩЕМ КОЛИЧЕСТВЕ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'который_DET', 'создавать_VERB', 'универсальный_ADJ', 'среда_NOUN', 'инклюзивный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'инвалид_NOUN', 'общий_ADJ', 'количество_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN']",27,"['социальный', 'инклюзивный', 'организация', 'специализированный', 'универсальный', 'индивидуальный', 'система', 'развитие', 'образовательный', 'структура']"
9611,ДОЛЯ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ В КОТОРЫХ СОЗДАНА УНИВЕРСАЛЬНАЯ БЕЗ БАРЬЕРНАЯ СРЕДА ДЛЯ ИНКЛЮЗИВНОГО ОБРАЗОВАНИЯ ДЕТЕЙ ИНВАЛИДОВ В ОБЩЕМ КОЛИЧЕСТВЕ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'который_DET', 'создавать_VERB', 'универсальный_ADJ', 'барьерный_ADJ', 'среда_NOUN', 'инклюзивный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'инвалид_NOUN', 'общий_ADJ', 'количество_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN']",27,"['социальный', 'инклюзивный', 'организация', 'специализированный', 'универсальный', 'индивидуальный', 'система', 'развитие', 'образовательный', 'структура']"
15434,ДОЛЯ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ В КОТОРЫХ СОЗДАНА УНИВЕРСАЛЬНАЯ СРЕДА ДЛЯ ИНКЛЮЗИВНОГО ОБРАЗОВАНИЯ ДЕТЕЙ ИНВАЛИДОВ В ОБЩЕМ КОЛИЧЕСТВЕ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'который_DET', 'создавать_VERB', 'универсальный_ADJ', 'среда_NOUN', 'инклюзивный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'инвалид_NOUN', 'общий_ADJ', 'количество_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN']",27,"['социальный', 'инклюзивный', 'организация', 'специализированный', 'универсальный', 'индивидуальный', 'система', 'развитие', 'образовательный', 'структура']"
15574,ДОЛЯ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ В КОТОРЫХ СОЗДАНА УНИВЕРСАЛЬНАЯ СРЕДА ДЛЯ ИНКЛЮЗИВНОГО ОБРАЗОВАНИЯ ДЕТЕЙ ИНВАЛИДОВ В ОБЩЕМ КОЛИЧЕСТВЕ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'который_DET', 'создавать_VERB', 'универсальный_ADJ', 'среда_NOUN', 'инклюзивный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'инвалид_NOUN', 'общий_ADJ', 'количество_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN']",27,"['социальный', 'инклюзивный', 'организация', 'специализированный', 'универсальный', 'индивидуальный', 'система', 'развитие', 'образовательный', 'структура']"
21263,ДОЛЯ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ В КОТОРЫХ СОЗДАНА УНИВЕРСАЛЬНАЯ СРЕДА ДЛЯ ИНКЛЮЗИВНОГО ОБРАЗОВАНИЯ ДЕТЕЙ ИНВАЛИДОВ В ОБЩЕМ КОЛИЧЕСТВЕ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'который_DET', 'создавать_VERB', 'универсальный_ADJ', 'среда_NOUN', 'инклюзивный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'инвалид_NOUN', 'общий_ADJ', 'количество_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN']",27,"['социальный', 'инклюзивный', 'организация', 'специализированный', 'универсальный', 'индивидуальный', 'система', 'развитие', 'образовательный', 'структура']"
21611,ДОЛЯ ДОШКОЛЬНЫХ ОРГАНИЗАЦИЙ В КОТОРЫХ СОЗДАНА УНИВЕРСАЛЬНАЯ СРЕДА ДЛЯ ИНКЛЮЗИВНОГО ОБРАЗОВАНИЯ ДЕТЕЙ ИНВАЛИДОВ В ОБЩЕМ КОЛИЧЕСТВЕ ДОШКОЛЬНЫХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'дошкольный_ADJ', 'организация_NOUN', 'который_DET', 'создавать_VERB', 'универсальный_ADJ', 'среда_NOUN', 'инклюзивный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'инвалид_NOUN', 'общий_ADJ', 'количество_NOUN', 'дошкольный_ADJ', 'организация_NOUN']",27,"['социальный', 'инклюзивный', 'организация', 'специализированный', 'универсальный', 'индивидуальный', 'система', 'развитие', 'образовательный', 'структура']"
26073,ДОЛЯ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ В КОТОРЫХ СОЗДАНА УНИВЕРСАЛЬНАЯ СРЕДА ДЛЯ ИНКЛЮЗИВНОГО ОБРАЗОВАНИЯ ДЕТЕЙ ИНВАЛИДОВ И ДЕТЕЙ С ОГРАНИЧЕННЫМИ ВОЗМОЖНОСТЯМИ ЗДОРОВЬЯ В ОБЩЕМ КОЛИЧЕСТВЕ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ,"['доля_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN', 'который_DET', 'создавать_VERB', 'универсальный_ADJ', 'среда_NOUN', 'инклюзивный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'инвалид_NOUN', 'ребенок_NOUN', 'ограниченный_ADJ', 'возможность_NOUN', 'здоровье_NOUN', 'общий_ADJ', 'количество_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN']",27,"['социальный', 'инклюзивный', 'организация', 'специализированный', 'универсальный', 'индивидуальный', 'система', 'развитие', 'образовательный', 'структура']"
29443,ДОЛЯ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ В КОТОРЫХ СОЗДАНА УНИВЕРСАЛЬНАЯ СРЕДА ДЛЯ ИНКЛЮЗИВНОГО ОБРАЗОВАНИЯ ДЕТЕЙ ИНВАЛИДОВ В ОБЩЕМ КОЛИЧЕСТВЕ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ,"['доля_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN', 'который_DET', 'создавать_VERB', 'универсальный_ADJ', 'среда_NOUN', 'инклюзивный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'инвалид_NOUN', 'общий_ADJ', 'количество_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN']",27,"['социальный', 'инклюзивный', 'организация', 'специализированный', 'универсальный', 'индивидуальный', 'система', 'развитие', 'образовательный', 'структура']"
4756,ДОЛЯ РОДИТЕЛЕЙ ВОСПОЛЬЗОВАВШИХСЯ ПРАВОМ НА КОМПЕНСАЦИЮ РОДИТЕЛЬСКОЙ ПЛАТЫ ЗА ПРИСМОТР И УХОД ЗА ДЕТЬМИ В ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ РЕАЛИЗУЮЩИХ ОБРАЗОВАТЕЛЬНУЮ ПРОГРАММУ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'родитель_NOUN', 'воспользоваться_VERB', 'право_NOUN', 'компенсация_NOUN', 'родитель_NOUN', 'плата_NOUN', 'присмотр_NOUN', 'уход_NOUN', 'ребенок_NOUN', 'образование_NOUN', 'организация_NOUN', 'реализовать_VERB', 'образование_NOUN', 'программа_NOUN', 'дошкольный_ADJ', 'образование_NOUN']",28,"['опека', 'родитель', 'компенсация', 'усыновление', 'несовершеннолетний', 'оплачивать', 'право', 'гарантия', 'плата', 'усыновитель']"
4757,ДОЛЯ РОДИТЕЛЕЙ ВОСПОЛЬЗОВАВШИХСЯ ПРАВОМ НА КОМПЕНСАЦИЮ РОДИТЕЛЬСКОЙ ПЛАТЫ ЗА ПРИСМОТР И УХОД ЗА ДЕТЬМИ В ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ РЕАЛИЗУЮЩИХ ОБРАЗОВАТЕЛЬНУЮ ПРОГРАММУ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'родитель_NOUN', 'воспользоваться_VERB', 'право_NOUN', 'компенсация_NOUN', 'родитель_NOUN', 'плата_NOUN', 'присмотр_NOUN', 'уход_NOUN', 'ребенок_NOUN', 'образование_NOUN', 'организация_NOUN', 'реализовать_VERB', 'образование_NOUN', 'программа_NOUN', 'дошкольный_ADJ', 'образование_NOUN']",28,"['опека', 'родитель', 'компенсация', 'усыновление', 'несовершеннолетний', 'оплачивать', 'право', 'гарантия', 'плата', 'усыновитель']"
5017,ДОЛЯ РОДИТЕЛЕЙ ВОСПОЛЬЗОВАВШИХСЯ ПРАВОМ НА КОМПЕНСАЦИЮ РОДИТЕЛЬСКОЙ ПЛАТЫ ЗА ПРИСМОТР И УХОД ЗА ДЕТЬМИ В ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ РЕАЛИЗУЮЩИХ ОБРАЗОВАТЕЛЬНУЮ ПРОГРАММУ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'родитель_NOUN', 'воспользоваться_VERB', 'право_NOUN', 'компенсация_NOUN', 'родитель_NOUN', 'плата_NOUN', 'присмотр_NOUN', 'уход_NOUN', 'ребенок_NOUN', 'образование_NOUN', 'организация_NOUN', 'реализовать_VERB', 'образование_NOUN', 'программа_NOUN', 'дошкольный_ADJ', 'образование_NOUN']",28,"['опека', 'родитель', 'компенсация', 'усыновление', 'несовершеннолетний', 'оплачивать', 'право', 'гарантия', 'плата', 'усыновитель']"
16411,ДОЛЯ РОДИТЕЛЕЙ ВОСПОЛЬЗОВАВШИХСЯ ПРАВОМ НА КОМПЕНСАЦИЮ РОДИТЕЛЬСКОЙ ПЛАТЫ ЗА ПРИСМОТР И УХОД ЗА ДЕТЬМИ В ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ РЕАЛИЗУЮЩИХ ОБРАЗОВАТЕЛЬНУЮ ПРОГРАММУ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'родитель_NOUN', 'воспользоваться_VERB', 'право_NOUN', 'компенсация_NOUN', 'родитель_NOUN', 'плата_NOUN', 'присмотр_NOUN', 'уход_NOUN', 'ребенок_NOUN', 'образование_NOUN', 'организация_NOUN', 'реализовать_VERB', 'образование_NOUN', 'программа_NOUN', 'дошкольный_ADJ', 'образование_NOUN']",28,"['опека', 'родитель', 'компенсация', 'усыновление', 'несовершеннолетний', 'оплачивать', 'право', 'гарантия', 'плата', 'усыновитель']"
21285,ДОЛЯ РОДИТЕЛЕЙ ВОСПОЛЬЗОВАВШИХСЯ ПРАВОМ НА КОМПЕНСАЦИЮ РОДИТЕЛЬСКОЙ ПЛАТЫ ЗА ПРИСМОТР И УХОД ЗА ДЕТЬМИ В ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ РЕАЛИЗУЮЩИХ ОБРАЗОВАТЕЛЬНУЮ ПРОГРАММУ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'родитель_NOUN', 'воспользоваться_VERB', 'право_NOUN', 'компенсация_NOUN', 'родитель_NOUN', 'плата_NOUN', 'присмотр_NOUN', 'уход_NOUN', 'ребенок_NOUN', 'образование_NOUN', 'организация_NOUN', 'реализовать_VERB', 'образование_NOUN', 'программа_NOUN', 'дошкольный_ADJ', 'образование_NOUN']",28,"['опека', 'родитель', 'компенсация', 'усыновление', 'несовершеннолетний', 'оплачивать', 'право', 'гарантия', 'плата', 'усыновитель']"
22337,ДОЛЯ РОДИТЕЛЕЙ ЗАКОННЫХ ПРЕДСТАВИТЕЛЕЙ ВОСПОЛЬЗОВАВШИХСЯ ПРАВОМ НА ПОЛУЧЕНИЕ КОМПЕНСАЦИИ ПЛАТЫ ЗА ПРИСМОТР И УХОД ЗА ДЕТЬМИ В ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ РЕАЛИЗУЮЩИХ ПРОГРАММЫ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'родитель_NOUN', 'закон_NOUN', 'представитель_NOUN', 'воспользоваться_VERB', 'право_NOUN', 'получение_NOUN', 'компенсация_NOUN', 'плата_NOUN', 'присмотр_NOUN', 'уход_NOUN', 'ребенок_NOUN', 'образование_NOUN', 'организация_NOUN', 'реализовать_VERB', 'программа_NOUN', 'дошкольный_ADJ', 'образование_NOUN']",28,"['опека', 'родитель', 'компенсация', 'усыновление', 'несовершеннолетний', 'оплачивать', 'право', 'гарантия', 'плата', 'усыновитель']"
27200,ДОЛЯ РОДИТЕЛЕЙ ВОСПОЛЬЗОВАВШИХСЯ ПРАВОМ НА КОМПЕНСАЦИЮ РОДИТЕЛЬСКОЙ ПЛАТЫ ЗА ПРИСМОТР И УХОД ЗА ДЕТЬМИ В ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ РЕАЛИЗУЮЩИХ ОБРАЗОВАТЕЛЬНУЮ ПРОГРАММУ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'родитель_NOUN', 'воспользоваться_VERB', 'право_NOUN', 'компенсация_NOUN', 'родитель_NOUN', 'плата_NOUN', 'присмотр_NOUN', 'уход_NOUN', 'ребенок_NOUN', 'образование_NOUN', 'организация_NOUN', 'реализовать_VERB', 'образование_NOUN', 'программа_NOUN', 'дошкольный_ADJ', 'образование_NOUN']",28,"['опека', 'родитель', 'компенсация', 'усыновление', 'несовершеннолетний', 'оплачивать', 'право', 'гарантия', 'плата', 'усыновитель']"
6897,КОЛИЧЕСТВО ДОПОЛНИТЕЛЬНЫХ МЕСТ ДЛЯ ДЕТЕЙ ДОШКОЛЬНОГО ВОЗРАСТА СОЗДАННЫХ В ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ РАЗЛИЧНЫХ ТИПОВ,"['количество_NOUN', 'дополнительный_ADJ', 'место_NOUN', 'ребенок_NOUN', 'дошкольный_ADJ', 'возраст_NOUN', 'создавать_VERB', 'образование_NOUN', 'организация_NOUN', 'различный_ADJ', 'тип_NOUN']",29,"['различный', 'тип', 'также', 'дополнительный', 'система', 'использование', 'специфический', 'например', 'индивидуальный', 'наличие']"
