0,1,2,3,4
9479,ДОЛЯ ДЕТЕЙ И МОЛОДЕЖИ РЕГУЛЯРНО ЗАНИМАЮЩИХСЯ В СПОРТИВНЫХ СЕКЦИЯХ КЛУБАХ И ИНЫХ ОБЪЕДИНЕНИЯХ СПОРТИВНОЙ НАПРАВЛЕННОСТИ % ОТ ЧИСЛЕННОСТИ ДЕТЕЙ И МОЛОДЕЖИ,"['доля_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'регулярно_ADV', 'заниматься_VERB', 'спорт_NOUN', 'секция_NOUN', 'клуб_NOUN', 'иной_DET', 'объединение_NOUN', 'спорт_NOUN', 'направленность_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'молодежь_NOUN']",18,"['организация', 'молодежь', 'секция', 'спорт', 'спортивный', 'объединение', 'коллектив', 'ассоциация', 'регулярно', 'профессиональный']"
10674,ДОЛЯ ДЕТЕЙ И МОЛОДЕЖИ РЕГУЛЯРНО ЗАНИМАЮЩИХСЯ В СПОРТИВНЫХ СЕКЦИЯХ КЛУБАХ И ИНЫХ ОБЪЕДИНЕНИЯХ СПОРТИВНОЙ НАПРАВЛЕННОСТИ,"['доля_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'регулярно_ADV', 'заниматься_VERB', 'спорт_NOUN', 'секция_NOUN', 'клуб_NOUN', 'иной_DET', 'объединение_NOUN', 'спорт_NOUN', 'направленность_NOUN']",18,"['организация', 'молодежь', 'секция', 'спорт', 'спортивный', 'объединение', 'коллектив', 'ассоциация', 'регулярно', 'профессиональный']"
15166,КОЛИЧЕСТВО ДЕТЕЙ И МОЛОДЕЖИ РЕГУЛЯРНО ЗАНИМАЮЩИХСЯ В СПОРТИВНЫХ СЕКЦИЯХ КЛУБАХ И ИНЫХ ОБЪЕДИНЕНИЯХ СПОРТИВНОЙ НАПРАВЛЕННОСТИ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ И МОЛОДЕЖИ,"['количество_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'регулярно_ADV', 'заниматься_VERB', 'спорт_NOUN', 'секция_NOUN', 'клуб_NOUN', 'иной_DET', 'объединение_NOUN', 'спорт_NOUN', 'направленность_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'молодежь_NOUN']",18,"['организация', 'молодежь', 'секция', 'спорт', 'спортивный', 'объединение', 'коллектив', 'ассоциация', 'регулярно', 'профессиональный']"
23875,УВЕЛИЧЕНИЕ ДОЛИ ДЕТЕЙ И МОЛОДЕЖИ РЕГУЛЯРНО ЗАНИМАЮЩИХСЯ В СПОРТИВНЫХ СЕКЦИЯХ КЛУБАХ И ИНЫХ ОБЪЕДИНЕНИЯХ СПОРТИВНОЙ НАПРАВЛЕННОСТИ С ДО,"['увеличение_NOUN', 'доля_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'регулярно_ADV', 'заниматься_VERB', 'спорт_NOUN', 'секция_NOUN', 'клуб_NOUN', 'иной_DET', 'объединение_NOUN', 'спорт_NOUN', 'направленность_NOUN']",18,"['организация', 'молодежь', 'секция', 'спорт', 'спортивный', 'объединение', 'коллектив', 'ассоциация', 'регулярно', 'профессиональный']"
5136,КОЛИЧЕСТВО ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ РАСПОЛОЖЕННЫХ НА ТЕРРИТОРИИ ОБЛАСТИ,"['количество_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'располагать_VERB', 'территория_NOUN', 'область_NOUN']",19,"['территория', 'район', 'располагать', 'регион', 'зона', 'центр', 'центральный', 'южный', 'участок', 'располагаться']"
11821,КОЛИЧЕСТВО ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ РАСПОЛОЖЕННЫХ НА ТЕРРИТОРИИ РАЙОНА,"['количество_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'располагать_VERB', 'территория_NOUN', 'район_NOUN']",19,"['территория', 'район', 'располагать', 'регион', 'зона', 'центр', 'центральный', 'южный', 'участок', 'располагаться']"
18341,КОЛИЧЕСТВО ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ РАСПОЛОЖЕННЫХ НА ТЕРРИТОРИИ РАЙОНА,"['количество_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'располагать_VERB', 'территория_NOUN', 'район_NOUN']",19,"['территория', 'район', 'располагать', 'регион', 'зона', 'центр', 'центральный', 'южный', 'участок', 'располагаться']"
21174,КОЛИЧЕСТВО ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ РАСПОЛОЖЕННЫХ НА ТЕРРИТОРИИ РАЙОНА,"['количество_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'располагать_VERB', 'территория_NOUN', 'район_NOUN']",19,"['территория', 'район', 'располагать', 'регион', 'зона', 'центр', 'центральный', 'южный', 'участок', 'располагаться']"
23326,КОЛИЧЕСТВО ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ РАСПОЛОЖЕННЫХ НА ТЕРРИТОРИИ РАЙОНА,"['количество_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'располагать_VERB', 'территория_NOUN', 'район_NOUN']",19,"['территория', 'район', 'располагать', 'регион', 'зона', 'центр', 'центральный', 'южный', 'участок', 'располагаться']"
119,ДОЛЯ ДЕТЕЙ СТАРШЕГО ШКОЛЬНОГО ВОЗРАСТА ПОЛУЧАЮЩИХ УСЛУГИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ СТАРШЕГО ШКОЛЬНОГО ВОЗРАСТА,"['доля_NOUN', 'ребенок_NOUN', 'старший_ADJ', 'школьный_ADJ', 'возраст_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'старший_ADJ', 'школьный_ADJ', 'возраст_NOUN']",20,"['школьный', 'старший', 'возраст', 'младший', 'учащийся', 'подросток', 'взрослый', 'несовершеннолетний', 'школьник', 'обучающийся']"
6534,ДОЛЯ ДЕТЕЙ СТАРШЕГО ШКОЛЬНОГО ВОЗРАСТА ПОЛУЧАЮЩИХ УСЛУГИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ СТАРШЕГО ШКОЛЬНОГО ВОЗРАСТА,"['доля_NOUN', 'ребенок_NOUN', 'старший_ADJ', 'школьный_ADJ', 'возраст_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'старший_ADJ', 'школьный_ADJ', 'возраст_NOUN']",20,"['школьный', 'старший', 'возраст', 'младший', 'учащийся', 'подросток', 'взрослый', 'несовершеннолетний', 'школьник', 'обучающийся']"
12053,ДОЛЯ ДЕТЕЙ СТАРШЕГО ШКОЛЬНОГО ВОЗРАСТА ПОЛУЧАЮЩИХ УСЛУГИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ СТАРШЕГО ШКОЛЬНОГО ВОЗРАСТА,"['доля_NOUN', 'ребенок_NOUN', 'старший_ADJ', 'школьный_ADJ', 'возраст_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'старший_ADJ', 'школьный_ADJ', 'возраст_NOUN']",20,"['школьный', 'старший', 'возраст', 'младший', 'учащийся', 'подросток', 'взрослый', 'несовершеннолетний', 'школьник', 'обучающийся']"
27216,ДОЛЯ ДЕТЕЙ СТАРШЕГО ШКОЛЬНОГО ВОЗРАСТА ПОЛУЧАЮЩИХ УСЛУГИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ СТАРШЕГО ШКОЛЬНОГО ВОЗРАСТА ПРОЦЕНТОВ,"['доля_NOUN', 'ребенок_NOUN', 'старший_ADJ', 'школьный_ADJ', 'возраст_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'старший_ADJ', 'школьный_ADJ', 'возраст_NOUN', 'процент_NOUN']",20,"['школьный', 'старший', 'возраст', 'младший', 'учащийся', 'подросток', 'взрослый', 'несовершеннолетний', 'школьник', 'обучающийся']"
28878,ДОЛЯ ДЕТЕЙ СТАРШЕГО ШКОЛЬНОГО ВОЗРАСТА ПОЛУЧАЮЩИХ УСЛУГИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ СТАРШЕГО ШКОЛЬНОГО ВОЗРАСТА,"['доля_NOUN', 'ребенок_NOUN', 'старший_ADJ', 'школьный_ADJ', 'возраст_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'старший_ADJ', 'школьный_ADJ', 'возраст_NOUN']",20,"['школьный', 'старший', 'возраст', 'младший', 'учащийся', 'подросток', 'взрослый', 'несовершеннолетний', 'школьник', 'обучающийся']"
11487,ЧИСЛЕННОСТЬ ДЕТЕЙ И МОЛОДЕЖИ В ВОЗРАСТЕ ОТ ДО ЛЕТ НЕ ВКЛЮЧАЯ В РАСЧЕТЕ НА ПЕДАГОГИЧЕСКОГО РАБОТНИКА ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ,"['численность_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'возраст_NOUN', 'год_NOUN', 'включение_NOUN', 'расчет_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN']",21,"['включение', 'система', 'учет', 'соответствующий', 'выделение', 'дополнительный', 'образование', 'использование', 'реализация', 'соответственно']"
24333,ДОЛЯ ДЕТЕЙ ВКЛЮЧЕННЫХ В СИСТЕМУ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'ребенок_NOUN', 'включение_NOUN', 'система_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",21,"['включение', 'система', 'учет', 'соответствующий', 'выделение', 'дополнительный', 'образование', 'использование', 'реализация', 'соответственно']"
26504,ДОЛЯ ДЕТЕЙ ВКЛЮЧЕННЫХ В СИСТЕМУ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'ребенок_NOUN', 'включение_NOUN', 'система_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",21,"['включение', 'система', 'учет', 'соответствующий', 'выделение', 'дополнительный', 'образование', 'использование', 'реализация', 'соответственно']"
29627,ЧИСЛЕННОСТЬ ДЕТЕЙ И МОЛОДЕЖИ В ВОЗРАСТЕ ОТ ДО ЛЕТ НЕ ВКЛЮЧАЯ В РАСЧЕТЕ НА ПЕДАГОГИЧЕСКОГО РАБОТНИКА ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ,"['численность_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'возраст_NOUN', 'год_NOUN', 'включение_NOUN', 'расчет_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN']",21,"['включение', 'система', 'учет', 'соответствующий', 'выделение', 'дополнительный', 'образование', 'использование', 'реализация', 'соответственно']"
3959,ДОЛЯ ДЕТЕЙ ОХВАЧЕННЫХ ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАНИЕМ ПРИНЯВШИХ УЧАСТИЕ В ОБЛАСТНЫХ ВСЕРОССИЙСКИХ МЕРОПРИЯТИЯХ КОНКУРСАХ ФЕСТИВАЛЯХ ВЫСТАВКАХ,"['доля_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'принимать_VERB', 'участие_NOUN', 'область_NOUN', 'всероссийский_ADJ', 'мероприятие_NOUN', 'конкурс_NOUN', 'фестиваль_NOUN', 'выставка_NOUN']",22,"['конкурс', 'фестиваль', 'выставка', 'мероприятие', 'ежегодный', 'фестивальный', 'выставочный', 'международный', 'фотовыставка', 'форум']"
8544,ДОЛЯ ДЕТЕЙ ОХВАЧЕННЫХ ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАНИЕМ ПРИНЯВШИХ УЧАСТИЕ В ОБЛАСТНЫХ ВСЕРОССИЙСКИХ МЕРОПРИЯТИЯХ КОНКУРСАХ ФЕСТИВАЛЯХ ВЫСТАВКАХ,"['доля_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'принимать_VERB', 'участие_NOUN', 'область_NOUN', 'всероссийский_ADJ', 'мероприятие_NOUN', 'конкурс_NOUN', 'фестиваль_NOUN', 'выставка_NOUN']",22,"['конкурс', 'фестиваль', 'выставка', 'мероприятие', 'ежегодный', 'фестивальный', 'выставочный', 'международный', 'фотовыставка', 'форум']"
12517,ДОЛЯ ДЕТЕЙ ОХВАЧЕННЫХ ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАНИЕМ ПРИНЯВШИХ УЧАСТИЕ В РАЙОННЫХ МЕРОПРИЯТИЯХ КОНКУРСАХ ФЕСТИВАЛЯХ ВЫСТАВКАХ,"['доля_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'принимать_VERB', 'участие_NOUN', 'районный_ADJ', 'мероприятие_NOUN', 'конкурс_NOUN', 'фестиваль_NOUN', 'выставка_NOUN']",22,"['конкурс', 'фестиваль', 'выставка', 'мероприятие', 'ежегодный', 'фестивальный', 'выставочный', 'международный', 'фотовыставка', 'форум']"
15757,ДОЛЯ ДЕТЕЙ ОХВАЧЕННЫХ ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАНИЕМ ПРИНЯВШИХ УЧАСТИЕ В РАЙОННЫХ МЕРОПРИЯТИЯХ КОНКУРСАХ ФЕСТИВАЛЯХ ВЫСТАВКАХ,"['доля_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'принимать_VERB', 'участие_NOUN', 'районный_ADJ', 'мероприятие_NOUN', 'конкурс_NOUN', 'фестиваль_NOUN', 'выставка_NOUN']",22,"['конкурс', 'фестиваль', 'выставка', 'мероприятие', 'ежегодный', 'фестивальный', 'выставочный', 'международный', 'фотовыставка', 'форум']"
16198,ПОДПРОГРАММА РАЗВИТИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ВЗРОСЛЫХ,"['подпрограмма_NOUN', 'развитие_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'взрослый_NOUN']",23,"['развитие', 'взрослый', 'программа', 'подпрограмма', 'реализация', 'целевой', 'уровень', 'структура', 'система', 'процесс']"
20100,РАЗВИТИЕ КАДРОВОГО ПОТЕНЦИАЛА ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ВЗРОСЛЫХ,"['развитие_NOUN', 'кадр_NOUN', 'потенциал_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'взрослый_NOUN']",23,"['развитие', 'взрослый', 'программа', 'подпрограмма', 'реализация', 'целевой', 'уровень', 'структура', 'система', 'процесс']"
20101,ПОДПРОГРАММА РАЗВИТИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ВЗРОСЛЫХ,"['подпрограмма_NOUN', 'развитие_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'взрослый_NOUN']",23,"['развитие', 'взрослый', 'программа', 'подпрограмма', 'реализация', 'целевой', 'уровень', 'структура', 'система', 'процесс']"
23901,ПОДПРОГРАММА РАЗВИТИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ВЗРОСЛЫХ,"['подпрограмма_NOUN', 'развитие_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'взрослый_NOUN']",23,"['развитие', 'взрослый', 'программа', 'подпрограмма', 'реализация', 'целевой', 'уровень', 'структура', 'система', 'процесс']"
27765,ПОДПРОГРАММА РАЗВИТИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ВЗРОСЛЫХ,"['подпрограмма_NOUN', 'развитие_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'взрослый_NOUN']",23,"['развитие', 'взрослый', 'программа', 'подпрограмма', 'реализация', 'целевой', 'уровень', 'структура', 'система', 'процесс']"
6171,ЧИСЛЕННОСТЬ ДЕТЕЙ И МОЛОДЕЖИ СИСТЕМАТИЧЕСКИ ЗАНИМАЮЩИХСЯ ПО НАПРАВЛЕНИЯМ МОЛОДЕЖНОЙ ПОЛИТИКИ И В СИСТЕМЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['численность_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'систематически_ADV', 'заниматься_VERB', 'направление_NOUN', 'молодежь_NOUN', 'политика_NOUN', 'система_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",24,"['систематически', 'молодежь', 'политика', 'организация', 'деятельность', 'сфера', 'активно', 'развитие', 'система', 'социальный']"
11054,УДЕЛЬНЫЙ ВЕС ДЕТЕЙ И МОЛОДЕЖИ СИСТЕМАТИЧЕСКИ ЗАНИМАЮЩИХСЯ ПО НАПРАВЛЕНИЯМ МОЛОДЕЖНОЙ ПОЛИТИКИ И В СИСТЕМЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['удельный_ADJ', 'вес_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'систематически_ADV', 'заниматься_VERB', 'направление_NOUN', 'молодежь_NOUN', 'политика_NOUN', 'система_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",24,"['систематически', 'молодежь', 'политика', 'организация', 'деятельность', 'сфера', 'активно', 'развитие', 'система', 'социальный']"
15030,ЧИСЛЕННОСТЬ ДЕТЕЙ И МОЛОДЕЖИ СИСТЕМАТИЧЕСКИ ЗАНИМАЮЩИХСЯ ПО НАПРАВЛЕНИЯМ МОЛОДЕЖНОЙ ПОЛИТИКИ И В СИСТЕМЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['численность_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'систематически_ADV', 'заниматься_VERB', 'направление_NOUN', 'молодежь_NOUN', 'политика_NOUN', 'система_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",24,"['систематически', 'молодежь', 'политика', 'организация', 'деятельность', 'сфера', 'активно', 'развитие', 'система', 'социальный']"
26560,ЧИСЛЕННОСТЬ ДЕТЕЙ И МОЛОДЕЖИ СИСТЕМАТИЧЕСКИ ЗАНИМАЮЩИХСЯ ПО НАПРАВЛЕНИЯМ МОЛОДЕЖНОЙ ПОЛИТИКИ И В СИСТЕМЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['численность_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'систематически_ADV', 'заниматься_VERB', 'направление_NOUN', 'молодежь_NOUN', 'политика_NOUN', 'система_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",24,"['систематически', 'молодежь', 'политика', 'организация', 'деятельность', 'сфера', 'активно', 'развитие', 'система', 'социальный']"
29514,УДЕЛЬНЫЙ ВЕС ДЕТЕЙ И МОЛОДЕЖИ СИСТЕМАТИЧЕСКИ ЗАНИМАЮЩИХСЯ ПО НАПРАВЛЕНИЯМ МОЛОДЕЖНОЙ ПОЛИТИКИ И В СИСТЕМЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['удельный_ADJ', 'вес_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'систематически_ADV', 'заниматься_VERB', 'направление_NOUN', 'молодежь_NOUN', 'политика_NOUN', 'система_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",24,"['систематически', 'молодежь', 'политика', 'организация', 'деятельность', 'сфера', 'активно', 'развитие', 'система', 'социальный']"
30421,УДЕЛЬНЫЙ ВЕС ДЕТЕЙ И МОЛОДЕЖИ СИСТЕМАТИЧЕСКИ ЗАНИМАЮЩИХСЯ ПО НАПРАВЛЕНИЯМ МОЛОДЕЖНОЙ ПОЛИТИКИ И В СИСТЕМЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['удельный_ADJ', 'вес_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'систематически_ADV', 'заниматься_VERB', 'направление_NOUN', 'молодежь_NOUN', 'политика_NOUN', 'система_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",24,"['систематически', 'молодежь', 'политика', 'организация', 'деятельность', 'сфера', 'активно', 'развитие', 'система', 'социальный']"
6629,ДОЛЯ ДЕТЕЙ ПОЛУЧАЮЩИХ ДОПОЛНИТЕЛЬНОЕ ОБРАЗОВАНИЕ В СФЕРЕ ХУДОЖЕСТВЕННОГО ТВОРЧЕСТВА ОТ ОБЩЕГО КОЛИЧЕСТВА ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ БУДУ,"['доля_NOUN', 'ребенок_NOUN', 'получение_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'сфера_NOUN', 'художественный_ADJ', 'творчество_NOUN', 'общий_ADJ', 'количество_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN']",25,"['художественный', 'учащийся', 'обучение', 'творчество', 'обучающийся', 'искусство', 'образовательный', 'творческий', 'школа', 'индивидуальный']"
26091,ДОЛЯ ДЕТЕЙ ПОЛУЧАЮЩИХ ДОПОЛНИТЕЛЬНОЕ ОБРАЗОВАНИЕ В СФЕРЕ ХУДОЖЕСТВЕННОГО ТВОРЧЕСТВА ОТ ОБЩЕГО КОЛИЧЕСТВА ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ БУДУ,"['доля_NOUN', 'ребенок_NOUN', 'получение_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'сфера_NOUN', 'художественный_ADJ', 'творчество_NOUN', 'общий_ADJ', 'количество_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN']",25,"['художественный', 'учащийся', 'обучение', 'творчество', 'обучающийся', 'искусство', 'образовательный', 'творческий', 'школа', 'индивидуальный']"
29986,ДОЛЯ ДЕТЕЙ ПОЛУЧАЮЩИХ ДОПОЛНИТЕЛЬНОЕ ОБРАЗОВАНИЕ В СФЕРЕ ХУДОЖЕСТВЕННОГО ТВОРЧЕСТВА ОТ ОБЩЕГО КОЛИЧЕСТВА ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ БУДУ,"['доля_NOUN', 'ребенок_NOUN', 'получение_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'сфера_NOUN', 'художественный_ADJ', 'творчество_NOUN', 'общий_ADJ', 'количество_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN']",25,"['художественный', 'учащийся', 'обучение', 'творчество', 'обучающийся', 'искусство', 'образовательный', 'творческий', 'школа', 'индивидуальный']"
30502,КОНТИНГЕНТ ОБУЧАЮЩИХСЯ МУНИЦИПАЛЬНЫХ ДЕТСКИХ ШКОЛ ИСКУССТВ ДЕТСКОЙ ХУДОЖЕСТВЕННОЙ ШКОЛЫ,"['контингент_NOUN', 'обучающийся_NOUN', 'муниципальный_ADJ', 'детский_ADJ', 'школа_NOUN', 'искусство_NOUN', 'детский_ADJ', 'художественный_ADJ', 'школа_NOUN']",25,"['художественный', 'учащийся', 'обучение', 'творчество', 'обучающийся', 'искусство', 'образовательный', 'творческий', 'школа', 'индивидуальный']"
17136,ОТКРЫТИЕ СПОРТИВНЫХ КРУЖКОВ И СЕКЦИЙ ДЛЯ РАБОТЫ С ДЕТЬМИ В СПОРТИВНЫХ КЛУБАХ УЧРЕЖДЕНИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['открытие_NOUN', 'спорт_NOUN', 'кружок_NOUN', 'секция_NOUN', 'работа_NOUN', 'ребенок_NOUN', 'спорт_NOUN', 'клуб_NOUN', 'учреждение_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",26,"['секция', 'спорт', 'клуб', 'спортивный', 'коллектив', 'работа', 'школа', 'открытие', 'семинар', 'организация']"
24746,ОТКРЫТИЕ СПОРТИВНЫХ КРУЖКОВ И СЕКЦИЙ ДЛЯ РАБОТЫ С ДЕТЬМИ В СПОРТИВНЫХ КЛУБАХ УЧРЕЖДЕНИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['открытие_NOUN', 'спорт_NOUN', 'кружок_NOUN', 'секция_NOUN', 'работа_NOUN', 'ребенок_NOUN', 'спорт_NOUN', 'клуб_NOUN', 'учреждение_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",26,"['секция', 'спорт', 'клуб', 'спортивный', 'коллектив', 'работа', 'школа', 'открытие', 'семинар', 'организация']"
29607,ОТКРЫТИЕ СПОРТИВНЫХ КРУЖКОВ И СЕКЦИЙ ДЛЯ РАБОТЫ С ДЕТЬМИ В СПОРТИВНЫХ КЛУБАХ УЧРЕЖДЕНИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['открытие_NOUN', 'спорт_NOUN', 'кружок_NOUN', 'секция_NOUN', 'работа_NOUN', 'ребенок_NOUN', 'спорт_NOUN', 'клуб_NOUN', 'учреждение_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",26,"['секция', 'спорт', 'клуб', 'спортивный', 'коллектив', 'работа', 'школа', 'открытие', 'семинар', 'организация']"
30596,ОТКРЫТИЕ СПОРТИВНЫХ КРУЖКОВ И СЕКЦИЙ ДЛЯ РАБОТЫ С ДЕТЬМИ В СПОРТИВНЫХ КЛУБАХ УЧРЕЖДЕНИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ;,"['открытие_NOUN', 'спорт_NOUN', 'кружок_NOUN', 'секция_NOUN', 'работа_NOUN', 'ребенок_NOUN', 'спорт_NOUN', 'клуб_NOUN', 'учреждение_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",26,"['секция', 'спорт', 'клуб', 'спортивный', 'коллектив', 'работа', 'школа', 'открытие', 'семинар', 'организация']"
