0,1,2,3
2570,ПОДПРОГРАММА РАЗВИТИЕ ОБЩЕГО И ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ МУНИЦИПАЛЬНОЙ ПРОГРАММЫ РАЙОНА РАЗВИТИЕ ОБРАЗОВАНИЯ,"['подпрограмма_NOUN', 'развитие_NOUN', 'общий_ADJ', 'дополнительный_ADJ', 'образование_NOUN', 'муниципальный_ADJ', 'программа_NOUN', 'район_NOUN', 'развитие_NOUN', 'образование_NOUN']",20
2571,ПОДПРОГРАММА РАЗВИТИЕ ОБЩЕГО И ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ МУНИЦИПАЛЬНОЙ ПРОГРАММЫ РАЙОНА РАЗВИТИЕ ОБРАЗОВАНИЯ,"['подпрограмма_NOUN', 'развитие_NOUN', 'общий_ADJ', 'дополнительный_ADJ', 'образование_NOUN', 'муниципальный_ADJ', 'программа_NOUN', 'район_NOUN', 'развитие_NOUN', 'образование_NOUN']",20
2572,ПОДПРОГРАММА РАЗВИТИЕ ОБЩЕГО И ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ МУНИЦИПАЛЬНОЙ ПРОГРАММЫ РАЙОНА РАЗВИТИЕ ОБРАЗОВАНИЯ,"['подпрограмма_NOUN', 'развитие_NOUN', 'общий_ADJ', 'дополнительный_ADJ', 'образование_NOUN', 'муниципальный_ADJ', 'программа_NOUN', 'район_NOUN', 'развитие_NOUN', 'образование_NOUN']",20
2573,ПОДПРОГРАММА РАЗВИТИЕ ОБЩЕГО И ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ МУНИЦИПАЛЬНОЙ ПРОГРАММЫ РАЙОНА РАЗВИТИЕ ОБРАЗОВАНИЯ,"['подпрограмма_NOUN', 'развитие_NOUN', 'общий_ADJ', 'дополнительный_ADJ', 'образование_NOUN', 'муниципальный_ADJ', 'программа_NOUN', 'район_NOUN', 'развитие_NOUN', 'образование_NOUN']",20
2574,ПОДПРОГРАММА РАЗВИТИЕ ОБЩЕГО И ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ МУНИЦИПАЛЬНОЙ ПРОГРАММЫ РАЙОНА РАЗВИТИЕ ОБРАЗОВАНИЯ,"['подпрограмма_NOUN', 'развитие_NOUN', 'общий_ADJ', 'дополнительный_ADJ', 'образование_NOUN', 'муниципальный_ADJ', 'программа_NOUN', 'район_NOUN', 'развитие_NOUN', 'образование_NOUN']",20
2581,УВЕЛИЧЕНИЕ ДОЛИ ДЕТЕЙ ОБУЧАЮЩИХСЯ В ДЕТСКИХ ШКОЛАХ ИСКУССТВ В ОБЩЕЙ ЧИСЛЕННОСТИ УЧАЩИХСЯ ДЕТЕЙ,"['увеличение_NOUN', 'доля_NOUN', 'ребенок_NOUN', 'обученность_NOUN', 'детский_ADJ', 'школа_NOUN', 'искусство_NOUN', 'общий_ADJ', 'численность_NOUN', 'учащийся_NOUN', 'ребенок_NOUN']",-1
2582,СРЕДНЕГОДОВОЙ КОНТИНГЕНТ ОБУЧАЮЩИХСЯ ПО ПРОГРАММАМ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ В ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЯХ КУЛЬТУРЫ И ИСКУССТВА РАЙОНА,"['среднегодовой_ADJ', 'контингент_NOUN', 'обученность_NOUN', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'образование_NOUN', 'учреждение_NOUN', 'культура_NOUN', 'искусство_NOUN', 'район_NOUN']",-1
2589,ДОЛЯ ДЕТЕЙ ОХВАЧЕННЫХ ДОПОЛНИТЕЛЬНЫМИ ОБРАЗОВАТЕЛЬНЫМИ ПРОГРАММАМИ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ И ПОДРОСТКОВ ОТ ДО ЛЕТ,"['доля_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'подросток_NOUN', 'год_NOUN']",18
2594,ДОЛЯ ОБУЧАЮЩИХСЯ В ВОЗРАСТЕ ЛЕТ ПОЛУЧАЮЩИХ УСЛУГИ ПО ДОПОЛНИТЕЛЬНОМУ ОБРАЗОВАНИЮ В ОРГАНИЗАЦИЯХ РАЗЛИЧНОЙ ОРГАНИЗАЦИОННО ПРАВОВОЙ ФОРМЫ И ФОРМЫ СОБСТВЕННОСТИ В ОБЩЕЙ ЧИСЛЕННОСТИ ОБУЧАЮЩИХСЯ ЭТОЙ ВОЗРАСТНОЙ ГРУППЫ,"['доля_NOUN', 'обучающийся_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'организация_NOUN', 'различный_ADJ', 'организационно_ADV', 'правый_NOUN', 'форма_NOUN', 'форма_NOUN', 'собственность_NOUN', 'общий_ADJ', 'численность_NOUN', 'обучающийся_NOUN', 'возраст_NOUN', 'группа_NOUN']",25
2610,ДОЛЯ ДЕТЕЙ ОХВАЧЕННЫХ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ОТ ОБЩЕГО КОЛИЧЕСТВА В ВОЗРАСТЕ ОТ ДО ЛЕТ,"['доля_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'общий_ADJ', 'количество_NOUN', 'возраст_NOUN', 'год_NOUN']",-1
2627,ДОЛЯ ДЕТЕЙ И МОЛОДЕЖИ В ВОЗРАСТЕ ЛЕТ ОХВАЧЕННЫХ ОБРАЗОВАТЕЛЬНЫМИ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'возраст_NOUN', 'год_NOUN', 'охватывать_VERB', 'образование_NOUN', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",43
2637,ОХВАТ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['охват_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",42
2638,СООТНОШЕНИЕ СРЕДНЕЙ ЗАРАБОТНОЙ ПЛАТЫ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['соотношение_NOUN', 'среднее_NOUN', 'заработный_ADJ', 'плата_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",21
2656,ОХВАТ ШКОЛЬНИКОВ УСЛУГАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['охват_NOUN', 'школьник_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",-1
2662,ОТНОШЕНИЕ СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЫ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ К СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЕ УЧИТЕЛЕЙ В МОСКОВСКОЙ ОБЛАСТИ В СФЕРЕ КУЛЬТУРЫ,"['отношение_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'учитель_NOUN', 'область_NOUN', 'сфера_NOUN', 'культура_NOUN']",35
2663,ДОЛЯ ДЕТЕЙ ОТ ДО ЛЕТ ОХВАЧЕННЫХ ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАНИЕМ ТЕХНИЧЕСКОЙ НАПРАВЛЕННОСТИ ПРОЦЕНТ,"['доля_NOUN', 'ребенок_NOUN', 'год_NOUN', 'охватывать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'технический_ADJ', 'направленность_NOUN', 'процент_NOUN']",19
2700,УДЕЛЬНЫЙ ВЕС УЧАЩИХСЯ МУНИЦИПАЛЬНЫХ УЧРЕЖДЕНИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ СПОРТИВНОЙ НАПРАВЛЕННОСТИ ИМЕЮЩИХ СПОРТИВНЫЕ РАЗРЯДЫ ОТ ОБЩЕЙ ЧИСЛЕННОСТИ УЧАЩИХСЯ МУНИЦИПАЛЬНЫХ УЧРЕЖДЕНИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ СПОРТИВНОЙ НАПРАВЛЕННОСТИ,"['удельный_ADJ', 'вес_NOUN', 'учащийся_NOUN', 'муниципальный_ADJ', 'учреждение_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'спорт_NOUN', 'направленность_NOUN', 'иметь_VERB', 'спорт_NOUN', 'разряд_NOUN', 'общий_ADJ', 'численность_NOUN', 'учащийся_NOUN', 'муниципальный_ADJ', 'учреждение_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'спорт_NOUN', 'направленность_NOUN']",-1
2701,ОТНОШЕНИЕ СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЫ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ МУНИЦИПАЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ К СРЕДНЕЙ ЗАРАБОТНОЙ ПЛАТЕ В РЕГИОНЕ,"['отношение_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'муниципальный_ADJ', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'среднее_NOUN', 'заработный_ADJ', 'плата_NOUN', 'регион_NOUN']",9
2709,ДОЛЯ УЧРЕЖДЕНИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ОСНАЩЁННЫХ В СООТВЕТСТВИИ С СОВРЕМЕННЫМИ ТРЕБОВАНИЯМИ К УСЛОВИЯМ ОРГАНИЗАЦИИ ОБРАЗОВАТЕЛЬНОГО ПРОЦЕССА,"['доля_NOUN', 'учреждение_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'оснащение_NOUN', 'соответствие_NOUN', 'современный_ADJ', 'требование_NOUN', 'условие_NOUN', 'организация_NOUN', 'образование_NOUN', 'процесс_NOUN']",-1
2714,ОХВАТ УЧАЩИХСЯ УСЛУГАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['охват_NOUN', 'учащийся_ADJ', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",-1
2732,БЕСПЕРЕБОЙНОЕ ФУНКЦИОНИРОВАНИЕ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ,"['бесперебойный_ADJ', 'функционирование_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN']",-1
2764,ДОСТИЖЕНИЕ ЦЕЛЕВЫХ ЗНАЧЕНИЙ СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЫ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ,"['достижение_NOUN', 'целевой_ADJ', 'значение_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN']",-1
2766,ОТНОШЕНИЕ СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЫ ПЕДАГОГОВ МУНИЦИПАЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ К СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЕ УЧИТЕЛЕЙ В САХАЛИНСКОЙ ОБЛАСТИ,"['отношение_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'педагог_NOUN', 'муниципальный_ADJ', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'учитель_NOUN', 'сахалинский_ADJ', 'область_NOUN']",-1
2789,ЦЕЛЕВОЙ ПОКАЗАТЕЛЬ СООТНОШЕНИЕ ЗАРАБОТНОЙ ПЛАТЫ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ МУНИЦИПАЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ К СРЕДНЕЙ ЗАРАБОТНОЙ ПЛАТЕ УЧИТЕЛЕЙ В СВЕРДЛОВСКОЙ ОБЛАСТИ,"['целевой_ADJ', 'показатель_NOUN', 'соотношение_NOUN', 'заработный_ADJ', 'плата_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'муниципальный_ADJ', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'среднее_NOUN', 'заработный_ADJ', 'плата_NOUN', 'учитель_NOUN', 'область_NOUN']",-1
2875,УДЕЛЬНЫЙ ВЕС ЧИСЛЕННОСТИ ДЕТЕЙ ПОЛУЧАЮЩИХ УСЛУГИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ,"['удельный_ADJ', 'вес_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN']",46
2882,УДЕЛЬНЫЙ ВЕС ЧИСЛЕННОСТИ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ПРОШЕДШИХ В ТЕЧЕНИИ ПОСЛЕДНИХ ТРЕХ ЛЕТ ПОВЫШЕНИЕ КВАЛИФИКАЦИИ ИЛИ ПРОФЕССИОНАЛЬНУЮ ПЕРЕПОДГОТОВКУ,"['удельный_ADJ', 'вес_NOUN', 'численность_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'проходить_VERB', 'течение_NOUN', 'последний_ADJ', 'год_NOUN', 'повышение_NOUN', 'квалификация_NOUN', 'профессиональный_ADJ', 'переподготовка_NOUN']",16
2886,ДОЛЯ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ ПРОГРАММ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ КОТОРЫМ ПРИ ПРОХОЖДЕНИИ АТТЕСТАЦИИ ПРИСВОЕНА ПЕРВАЯ ИЛИ ВЫСШАЯ КАТЕГОРИЯ,"['доля_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'который_DET', 'прохождение_NOUN', 'аттестация_NOUN', 'присваивать_VERB', 'первый_ADJ', 'высокий_ADJ', 'категория_NOUN']",-1
2888,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ОБУЧАЮЩИХСЯ ПО ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ ЭТОГО ВОЗРАСТА В СФЕРЕ КУЛЬТУРЫ И СПОРТА,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'обученность_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'сфера_NOUN', 'культура_NOUN', 'спорт_NOUN']",35
2937,ДОЛЯ ДЕТЕЙ И ПОДРОСТКОВ ОБУЧАЮЩИХСЯ ПО ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ,"['доля_NOUN', 'ребенок_NOUN', 'подросток_NOUN', 'обучающийся_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN']",18
2976,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ПОЛУЧАЮЩИХ УСЛУГИ ПО ДОПОЛНИТЕЛЬНОМУ ОБРАЗОВАНИЮ В ОРГАНИЗАЦИЯХ РАЗЛИЧНОЙ ОРГАНИЗАЦИОННО ПРАВОВОЙ ФОРМЫ И ФОРМЫ СОБСТВЕННОСТИ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ ДАННОЙ ВОЗРАСТНОЙ ГРУППЫ,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'организация_NOUN', 'различный_ADJ', 'организационно_ADV', 'правый_NOUN', 'форма_NOUN', 'форма_NOUN', 'собственность_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'данный_ADJ', 'возраст_NOUN', 'группа_NOUN']",24
2991,ДОЛЯ ЗАНИМАЮЩИХСЯ В ВОЗРАСТЕ ЛЕТ В СИСТЕМЕ УЧРЕЖДЕНИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ ОТ ОБЩЕЙ ЧИСЛЕННОСТИ ДАННОЙ ВОЗРАСТНОЙ ГРУППЫ,"['доля_NOUN', 'заниматься_VERB', 'возраст_NOUN', 'год_NOUN', 'система_NOUN', 'учреждение_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'общий_ADJ', 'численность_NOUN', 'данный_ADJ', 'возраст_NOUN', 'группа_NOUN']",26
2993,ДОЛЯ ДЕТЕЙ ОХВАЧЕННЫХ ОБРАЗОВАТЕЛЬНЫМИ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ ОТ ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ И МОЛОДЕЖИ ОТ ДО ЛЕТ,"['доля_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'образование_NOUN', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'год_NOUN']",43
3000,ДОЛЯ ДЕТЕЙ ОХВАЧЕННЫХ ОБРАЗОВАТЕЛЬНЫМИ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ И МОЛОДЕЖИ В ВОЗРАСТЕ ЛЕТ ЗАНЯТЫХ В ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'образование_NOUN', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'возраст_NOUN', 'год_NOUN', 'занимать_VERB', 'образование_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",15
3002,ПРОВЕДЕНИЕ КАПИТАЛЬНОГО И ТЕКУЩЕГО РЕМОНТОВ В МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['проведение_NOUN', 'капитальный_ADJ', 'текущий_ADJ', 'ремонт_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",-1
3006,ДОЛЯ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ В КОТОРЫХ СОЗДАНА СРЕДА ДЛЯ ИНКЛЮЗИВНОГО ОБРАЗОВАНИЯ ДЕТЕЙ ИНВАЛИДОВ ДЕТЕЙ С ОГРАНИЧЕННЫМИ ВОЗМОЖНОСТЯМИ ЗДОРОВЬЯ В ОБЩЕМ КОЛИЧЕСТВЕ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'образование_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'который_DET', 'создавать_VERB', 'среда_NOUN', 'инклюзивный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'инвалид_NOUN', 'ребенок_NOUN', 'ограниченный_ADJ', 'возможность_NOUN', 'здоровье_NOUN', 'общий_ADJ', 'количество_NOUN', 'образование_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",-1
3020,КОЛИЧЕСТВО УЧАЩИХСЯ В ДЕТСКИХ ШКОЛАХ ИСКУССТВ ДЕТСКИХ МУЗЫКАЛЬНЫХ ШКОЛАХ,"['количество_NOUN', 'учащийся_NOUN', 'детский_ADJ', 'школа_NOUN', 'искусство_NOUN', 'детский_ADJ', 'музыкальный_ADJ', 'школа_NOUN']",-1
3024,ДОЛЯ ДЕТЕЙ И МОЛОДЕЖИ В ВОЗРАСТЕ ЛЕТ ОХВАЧЕННЫХ ОБРАЗОВАТЕЛЬНЫМИ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'возраст_NOUN', 'год_NOUN', 'охватывать_VERB', 'образование_NOUN', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",43
3027,ОХВАТ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['охват_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",42
3049,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ОБУЧАЮЩИХСЯ ПО ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'обученность_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN']",40
3056,ДОЛЯ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ ПОЛУЧИВШИХ В УСТАНОВЛЕННОМ ПОРЯДКЕ ПЕРВУЮ И ВЫСШУЮ КВАЛИФИКАЦИОННЫЕ КАТЕГОРИИ И ПОДТВЕРЖДЕНИЕ СООТВЕТСТВИЯ ЗАНИМАЕМОЙ ДОЛЖНОСТИ В ОБЩЕЙ ЧИСЛЕННОСТИ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ,"['доля_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'учреждение_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'получение_NOUN', 'установленный_ADJ', 'порядок_NOUN', 'первый_ADJ', 'высокий_ADJ', 'квалификация_NOUN', 'категория_NOUN', 'подтверждение_NOUN', 'соответствие_NOUN', 'занимать_VERB', 'должность_NOUN', 'общий_ADJ', 'численность_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN']",-1
3085,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ПОЛУЧАЮЩИХ УСЛУГИ ПО ДОПОЛНИТЕЛЬНОМУ ОБРАЗОВАНИЮ,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",49
3096,ДОЛЯ ОБУЧАЮЩИХСЯ ОХВАЧЕННЫХ УСЛУГАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ В МУНИЦИПАЛЬНОМ ОБРАЗОВАНИИ КАРГОПОЛЬСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН,"['доля_NOUN', 'обучающийся_NOUN', 'охватывать_VERB', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'муниципальный_ADJ', 'район_NOUN']",-1
3103,ДОЛЯ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ВНЕДРИВШИХ ЭФФЕКТИВНЫЙ КОНТАКТ С РУКОВОДИТЕЛЕМ В СФЕРЕ КУЛЬТУРЫ,"['доля_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'внедрение_NOUN', 'эффект_NOUN', 'контакт_NOUN', 'руководитель_NOUN', 'сфера_NOUN', 'культура_NOUN']",4
3104,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ОБУЧАЮЩИХСЯ ПО ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ ЭТОГО ВОЗРАСТА В СФЕРЕ КУЛЬТУРЫ,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'обученность_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'сфера_NOUN', 'культура_NOUN']",35
